2026/08/22 08:09:30.501, 0, 100 %, 21859 MiB
2026/08/22 08:09:30.502, 1, 100 %, 20375 MiB
2026/08/22 08:09:35.503, 0, 100 %, 21507 MiB
2026/08/22 08:09:35.507, 1, 100 %, 20407 MiB
2026/08/22 08:09:40.508, 0, 100 %, 22595 MiB
2026/08/22 08:09:40.508, 1, 100 %, 20345 MiB
2026/08/22 08:09:45.508, 0, 93 %, 22083 MiB
2026/08/22 08:09:45.509, 1, 100 %, 20345 MiB
2026/08/22 08:09:50.509, 0, 100 %, 22307 MiB
2026/08/22 08:09:50.510, 1, 100 %, 20441 MiB
2026/08/22 08:09:55.510, 0, 100 %, 22531 MiB
2026/08/22 08:09:55.511, 1, 88 %, 20377 MiB
2026/08/22 08:10:00.512, 0, 100 %, 22755 MiB
2026/08/22 08:10:00.512, 1, 100 %, 20409 MiB
2026/08/22 08:10:05.513, 0, 97 %, 22531 MiB
2026/08/22 08:10:05.513, 1, 0 %, 20409 MiB
2026/08/22 08:10:10.513, 0, 99 %, 22339 MiB
2026/08/22 08:10:10.514, 1, 0 %, 20409 MiB
